date,ew,ew_unc,file_basename,full_filepath,gaussian_width,gaussian_width_unc,int_wv,jd,n_samples,obs_line_center,obs_line_center_unc,qidx,star_name,time
2020-06-07,18.549027777657226,2.538130563942854,Goldilocks_20200607T083056_v1.0_0035.spectra.fits,../data/HPF/Helium-transit-data\HAT-P-17b\out-of-transit\20200607\Goldilocks_20200607T083056_v1.0_0035.spectra.fits,8.479771363084856,1.362941876944202,8542.0,2459007.8551430367,5000.0,8533.411015114087,1.3434223073370797,6591.0,HAT-P-17b_OUT_1b_before1,08:31:24
2020-06-07,17.1618816359374,2.458099429377702,Goldilocks_20200607T083642_v1.0_0036.spectra.fits,../data/HPF/Helium-transit-data\HAT-P-17b\out-of-transit\20200607\Goldilocks_20200607T083642_v1.0_0036.spectra.fits,7.704065553310252,1.3832083052568191,8542.0,2459007.8590911864,5000.0,8534.232269956163,1.3579746467470242,6591.0,HAT-P-17b_OUT_1b_before1,08:37:05
2020-06-07,19.25855693728547,2.810392420665012,Goldilocks_20200607T084220_v1.0_0037.spectra.fits,../data/HPF/Helium-transit-data\HAT-P-17b\out-of-transit\20200607\Goldilocks_20200607T084220_v1.0_0037.spectra.fits,8.857276359497483,1.4916045544399767,8542.0,2459007.863039849,5000.0,8533.07259902961,1.4713837513864958,6591.0,HAT-P-17b_OUT_1b_before1,08:42:46
2020-06-10,18.86736260832711,2.507851772257382,Goldilocks_20200610T081210_v1.0_0024.spectra.fits,../data/HPF/Helium-transit-data\HAT-P-17b\out-of-transit\20200610\Goldilocks_20200610T081210_v1.0_0024.spectra.fits,8.62920765129293,1.3415287479782356,8542.0,2459010.842099567,5000.0,8533.302177847068,1.324626675704785,6948.0,HAT-P-17b_OUT_1b_after2p1,08:12:37
2020-06-10,18.595842563607455,2.7217209949228205,Goldilocks_20200610T081749_v1.0_0025.spectra.fits,../data/HPF/Helium-transit-data\HAT-P-17b\out-of-transit\20200610\Goldilocks_20200610T081749_v1.0_0025.spectra.fits,8.484269621673002,1.4641111619619587,8542.0,2459010.846047929,5000.0,8533.465062469968,1.4452447696545887,6948.0,HAT-P-17b_OUT_1b_after2p1,08:18:18
2020-06-10,19.695160590494197,2.838425166935395,Goldilocks_20200610T082335_v1.0_0026.spectra.fits,../data/HPF/Helium-transit-data\HAT-P-17b\out-of-transit\20200610\Goldilocks_20200610T082335_v1.0_0026.spectra.fits,9.059722898176146,1.5050329623415462,8542.0,2459010.8499962147,5000.0,8532.878022034745,1.4859460368069537,6948.0,HAT-P-17b_OUT_1b_after2p1,08:23:59
2020-06-10,19.008286932966328,3.0939275362197436,Goldilocks_20200610T082914_v1.0_0027.spectra.fits,../data/HPF/Helium-transit-data\HAT-P-17b\out-of-transit\20200610\Goldilocks_20200610T082914_v1.0_0027.spectra.fits,8.684478366070174,1.6788677756423713,8542.0,2459010.8539444664,5000.0,8533.249094513838,1.655977953186505,6948.0,HAT-P-17b_OUT_1b_after2p1,08:29:40
2020-06-11,18.042843559011544,2.4848488645674034,Goldilocks_20200611T081627_v1.0_0028.spectra.fits,../data/HPF/Helium-transit-data\HAT-P-17b\out-of-transit\20200611\Goldilocks_20200611T081627_v1.0_0028.spectra.fits,8.15404492338115,1.365822981087388,8542.0,2459011.845071083,5000.0,8533.772421806381,1.34638844968728,6949.0,HAT-P-17b_OUT_1b_after3p2,08:16:54
2020-06-11,15.477073695156227,7.39507495161276,Goldilocks_20200611T082206_v1.0_0029.spectra.fits,../data/HPF/Helium-transit-data\HAT-P-17b\out-of-transit\20200611\Goldilocks_20200611T082206_v1.0_0029.spectra.fits,7.2909038070395615,6.031031302728106,8542.0,2459011.849019117,5000.0,8530.429451733195,24.59531518102986,6949.0,HAT-P-17b_OUT_1b_after3p2,08:22:35
2020-06-11,18.366421932915962,2.442019697048656,Goldilocks_20200611T082752_v1.0_0030.spectra.fits,../data/HPF/Helium-transit-data\HAT-P-17b\out-of-transit\20200611\Goldilocks_20200611T082752_v1.0_0030.spectra.fits,8.390416058919207,1.3054950634086409,8542.0,2459011.8529677154,5000.0,8533.56034654345,1.287024979173095,6949.0,HAT-P-17b_OUT_1b_after3p2,08:28:16
2020-06-11,18.71168343377329,2.8218039688490144,Goldilocks_20200611T083331_v1.0_0031.spectra.fits,../data/HPF/Helium-transit-data\HAT-P-17b\out-of-transit\20200611\Goldilocks_20200611T083331_v1.0_0031.spectra.fits,8.55183299641682,1.5229063189168268,8542.0,2459011.8569160574,5000.0,8533.377356250347,1.5014435616236776,6949.0,HAT-P-17b_OUT_1b_after3p2,08:33:57
2020-07-28,-1.2587797848104556,0.08799094398872745,Goldilocks_20200728T050547_v1.0_0016.spectra.fits,../data/HPF/Helium-transit-data\HAT-P-17b\out-of-transit\20200728\Goldilocks_20200728T050547_v1.0_0016.spectra.fits,1.4067086347011533,0.04769614525727142,8542.0,2459058.712675786,5000.0,8541.278915492523,0.06641722176902584,7174.0,HAT-P-17b_OUT_3_before2,05:06:15
